date,d,wday,is_holiday,wm_yr_wk,snap_CA,snap_TX,snap_WI,is_weekend
2015-06-01,d_1585,3,0,11518,1,1,0,0
2015-06-02,d_1586,4,0,11518,1,0,1,0
2015-06-03,d_1587,5,0,11518,1,1,1,0
2015-06-04,d_1588,6,1,11518,1,0,0,0
2015-06-05,d_1589,7,0,11518,1,1,1,0
2015-06-06,d_1590,1,0,11519,1,1,1,1
2015-06-07,d_1591,2,0,11519,1,1,0,1
2015-06-08,d_1592,3,0,11519,1,0,1,0
2015-06-09,d_1593,4,0,11519,1,1,1,0
2015-06-10,d_1594,5,0,11519,1,0,0,0
2015-06-11,d_1595,6,0,11519,0,1,1,0
2015-06-12,d_1596,7,0,11519,0,1,1,0
2015-06-13,d_1597,1,0,11520,0,1,0,1
2015-06-14,d_1598,2,0,11520,0,0,1,1
2015-06-15,d_1599,3,0,11520,0,1,1,0
2015-06-16,d_1600,4,1,11520,0,0,0,0
2015-06-17,d_1601,5,0,11520,0,0,0,0
2015-06-18,d_1602,6,1,11520,0,0,0,0
2015-06-19,d_1603,7,0,11520,0,0,0,0
2015-06-20,d_1604,1,0,11521,0,0,0,1
2015-06-21,d_1605,2,1,11521,0,0,0,1
2015-06-22,d_1606,3,0,11521,0,0,0,0
2015-06-23,d_1607,4,0,11521,0,0,0,0
2015-06-24,d_1608,5,0,11521,0,0,0,0
2015-06-25,d_1609,6,0,11521,0,0,0,0
2015-06-26,d_1610,7,0,11521,0,0,0,0
2015-06-27,d_1611,1,0,11522,0,0,0,1
2015-06-28,d_1612,2,0,11522,0,0,0,1
2015-06-29,d_1613,3,0,11522,0,0,0,0
2015-06-30,d_1614,4,0,11522,0,0,0,0
2015-07-01,d_1615,5,0,11522,1,1,0,0
2015-07-02,d_1616,6,0,11522,1,0,1,0
2015-07-03,d_1617,7,0,11522,1,1,1,0
2015-07-04,d_1618,1,1,11523,1,0,0,1
2015-07-05,d_1619,2,0,11523,1,1,1,1
2015-07-06,d_1620,3,0,11523,1,1,1,0
2015-07-07,d_1621,4,0,11523,1,1,0,0
2015-07-08,d_1622,5,0,11523,1,0,1,0
2015-07-09,d_1623,6,0,11523,1,1,1,0
2015-07-10,d_1624,7,0,11523,1,0,0,0
2015-07-11,d_1625,1,0,11524,0,1,1,1
2015-07-12,d_1626,2,0,11524,0,1,1,1
2015-07-13,d_1627,3,0,11524,0,1,0,0
2015-07-14,d_1628,4,0,11524,0,0,1,0
2015-07-15,d_1629,5,0,11524,0,1,1,0
2015-07-16,d_1630,6,0,11524,0,0,0,0
2015-07-17,d_1631,7,0,11524,0,0,0,0
2015-07-18,d_1632,1,1,11525,0,0,0,1
2015-07-19,d_1633,2,0,11525,0,0,0,1
2015-07-20,d_1634,3,0,11525,0,0,0,0
2015-07-21,d_1635,4,0,11525,0,0,0,0
2015-07-22,d_1636,5,0,11525,0,0,0,0
2015-07-23,d_1637,6,0,11525,0,0,0,0
2015-07-24,d_1638,7,0,11525,0,0,0,0
2015-07-25,d_1639,1,0,11526,0,0,0,1
2015-07-26,d_1640,2,0,11526,0,0,0,1
2015-07-27,d_1641,3,0,11526,0,0,0,0
2015-07-28,d_1642,4,0,11526,0,0,0,0
2015-07-29,d_1643,5,0,11526,0,0,0,0
2015-07-30,d_1644,6,0,11526,0,0,0,0
2015-07-31,d_1645,7,0,11526,0,0,0,0
2015-08-01,d_1646,1,0,11527,1,1,0,1
2015-08-02,d_1647,2,0,11527,1,0,1,1
2015-08-03,d_1648,3,0,11527,1,1,1,0
2015-08-04,d_1649,4,0,11527,1,0,0,0
2015-08-05,d_1650,5,0,11527,1,1,1,0
2015-08-06,d_1651,6,0,11527,1,1,1,0
2015-08-07,d_1652,7,0,11527,1,1,0,0
2015-08-08,d_1653,1,0,11528,1,0,1,1
2015-08-09,d_1654,2,0,11528,1,1,1,1
2015-08-10,d_1655,3,0,11528,1,0,0,0
2015-08-11,d_1656,4,0,11528,0,1,1,0
2015-08-12,d_1657,5,0,11528,0,1,1,0
2015-08-13,d_1658,6,0,11528,0,1,0,0
2015-08-14,d_1659,7,0,11528,0,0,1,0
2015-08-15,d_1660,1,0,11529,0,1,1,1
2015-08-16,d_1661,2,0,11529,0,0,0,1
2015-08-17,d_1662,3,0,11529,0,0,0,0
2015-08-18,d_1663,4,0,11529,0,0,0,0
2015-08-19,d_1664,5,0,11529,0,0,0,0
2015-08-20,d_1665,6,0,11529,0,0,0,0
2015-08-21,d_1666,7,0,11529,0,0,0,0
2015-08-22,d_1667,1,0,11530,0,0,0,1
2015-08-23,d_1668,2,0,11530,0,0,0,1
2015-08-24,d_1669,3,0,11530,0,0,0,0
2015-08-25,d_1670,4,0,11530,0,0,0,0
2015-08-26,d_1671,5,0,11530,0,0,0,0
2015-08-27,d_1672,6,0,11530,0,0,0,0
2015-08-28,d_1673,7,0,11530,0,0,0,0
2015-08-29,d_1674,1,0,11531,0,0,0,1
2015-08-30,d_1675,2,0,11531,0,0,0,1
2015-08-31,d_1676,3,0,11531,0,0,0,0
2015-09-01,d_1677,4,0,11531,1,1,0,0
2015-09-02,d_1678,5,0,11531,1,0,1,0
2015-09-03,d_1679,6,0,11531,1,1,1,0
2015-09-04,d_1680,7,0,11531,1,0,0,0
2015-09-05,d_1681,1,0,11532,1,1,1,1
2015-09-06,d_1682,2,0,11532,1,1,1,1
2015-09-07,d_1683,3,1,11532,1,1,0,0
2015-09-08,d_1684,4,0,11532,1,0,1,0
2015-09-09,d_1685,5,0,11532,1,1,1,0
2015-09-10,d_1686,6,0,11532,1,0,0,0
2015-09-11,d_1687,7,0,11532,0,1,1,0
2015-09-12,d_1688,1,0,11533,0,1,1,1
2015-09-13,d_1689,2,0,11533,0,1,0,1
2015-09-14,d_1690,3,0,11533,0,0,1,0
2015-09-15,d_1691,4,0,11533,0,1,1,0
2015-09-16,d_1692,5,0,11533,0,0,0,0
2015-09-17,d_1693,6,0,11533,0,0,0,0
2015-09-18,d_1694,7,0,11533,0,0,0,0
2015-09-19,d_1695,1,0,11534,0,0,0,1
2015-09-20,d_1696,2,0,11534,0,0,0,1
2015-09-21,d_1697,3,0,11534,0,0,0,0
2015-09-22,d_1698,4,0,11534,0,0,0,0
2015-09-23,d_1699,5,0,11534,0,0,0,0
2015-09-24,d_1700,6,1,11534,0,0,0,0
2015-09-25,d_1701,7,0,11534,0,0,0,0
2015-09-26,d_1702,1,0,11535,0,0,0,1
2015-09-27,d_1703,2,0,11535,0,0,0,1
2015-09-28,d_1704,3,0,11535,0,0,0,0
2015-09-29,d_1705,4,0,11535,0,0,0,0
2015-09-30,d_1706,5,0,11535,0,0,0,0
2015-10-01,d_1707,6,0,11535,1,1,0,0
2015-10-02,d_1708,7,0,11535,1,0,1,0
2015-10-03,d_1709,1,0,11536,1,1,1,1
2015-10-04,d_1710,2,0,11536,1,0,0,1
2015-10-05,d_1711,3,0,11536,1,1,1,0
2015-10-06,d_1712,4,0,11536,1,1,1,0
2015-10-07,d_1713,5,0,11536,1,1,0,0
2015-10-08,d_1714,6,0,11536,1,0,1,0
2015-10-09,d_1715,7,0,11536,1,1,1,0
2015-10-10,d_1716,1,0,11537,1,0,0,1
2015-10-11,d_1717,2,0,11537,0,1,1,1
2015-10-12,d_1718,3,1,11537,0,1,1,0
2015-10-13,d_1719,4,0,11537,0,1,0,0
2015-10-14,d_1720,5,0,11537,0,0,1,0
2015-10-15,d_1721,6,0,11537,0,1,1,0
2015-10-16,d_1722,7,0,11537,0,0,0,0
2015-10-17,d_1723,1,0,11538,0,0,0,1
2015-10-18,d_1724,2,0,11538,0,0,0,1
2015-10-19,d_1725,3,0,11538,0,0,0,0
2015-10-20,d_1726,4,0,11538,0,0,0,0
2015-10-21,d_1727,5,0,11538,0,0,0,0
2015-10-22,d_1728,6,0,11538,0,0,0,0
2015-10-23,d_1729,7,0,11538,0,0,0,0
2015-10-24,d_1730,1,0,11539,0,0,0,1
2015-10-25,d_1731,2,0,11539,0,0,0,1
2015-10-26,d_1732,3,0,11539,0,0,0,0
2015-10-27,d_1733,4,0,11539,0,0,0,0
2015-10-28,d_1734,5,0,11539,0,0,0,0
2015-10-29,d_1735,6,0,11539,0,0,0,0
2015-10-30,d_1736,7,0,11539,0,0,0,0
2015-10-31,d_1737,1,1,11540,0,0,0,1
2015-11-01,d_1738,2,0,11540,1,1,0,1
2015-11-02,d_1739,3,0,11540,1,0,1,0
2015-11-03,d_1740,4,0,11540,1,1,1,0
2015-11-04,d_1741,5,0,11540,1,0,0,0
2015-11-05,d_1742,6,0,11540,1,1,1,0
2015-11-06,d_1743,7,0,11540,1,1,1,0
2015-11-07,d_1744,1,0,11541,1,1,0,1
2015-11-08,d_1745,2,0,11541,1,0,1,1
2015-11-09,d_1746,3,0,11541,1,1,1,0
2015-11-10,d_1747,4,0,11541,1,0,0,0
2015-11-11,d_1748,5,1,11541,0,1,1,0
2015-11-12,d_1749,6,0,11541,0,1,1,0
2015-11-13,d_1750,7,0,11541,0,1,0,0
2015-11-14,d_1751,1,0,11542,0,0,1,1
2015-11-15,d_1752,2,0,11542,0,1,1,1
2015-11-16,d_1753,3,0,11542,0,0,0,0
2015-11-17,d_1754,4,0,11542,0,0,0,0
2015-11-18,d_1755,5,0,11542,0,0,0,0
2015-11-19,d_1756,6,0,11542,0,0,0,0
2015-11-20,d_1757,7,0,11542,0,0,0,0
2015-11-21,d_1758,1,0,11543,0,0,0,1
2015-11-22,d_1759,2,0,11543,0,0,0,1
2015-11-23,d_1760,3,0,11543,0,0,0,0
2015-11-24,d_1761,4,0,11543,0,0,0,0
2015-11-25,d_1762,5,0,11543,0,0,0,0
2015-11-26,d_1763,6,1,11543,0,0,0,0
2015-11-27,d_1764,7,0,11543,0,0,0,0
2015-11-28,d_1765,1,0,11544,0,0,0,1
2015-11-29,d_1766,2,0,11544,0,0,0,1
2015-11-30,d_1767,3,0,11544,0,0,0,0
2015-12-01,d_1768,4,0,11544,1,1,0,0
2015-12-02,d_1769,5,0,11544,1,0,1,0
2015-12-03,d_1770,6,0,11544,1,1,1,0
2015-12-04,d_1771,7,0,11544,1,0,0,0
2015-12-05,d_1772,1,0,11545,1,1,1,1
2015-12-06,d_1773,2,0,11545,1,1,1,1
2015-12-07,d_1774,3,0,11545,1,1,0,0
2015-12-08,d_1775,4,0,11545,1,0,1,0
2015-12-09,d_1776,5,0,11545,1,1,1,0
2015-12-10,d_1777,6,0,11545,1,0,0,0
2015-12-11,d_1778,7,0,11545,0,1,1,0
2015-12-12,d_1779,1,0,11546,0,1,1,1
2015-12-13,d_1780,2,0,11546,0,1,0,1
2015-12-14,d_1781,3,1,11546,0,0,1,0
2015-12-15,d_1782,4,0,11546,0,1,1,0
2015-12-16,d_1783,5,0,11546,0,0,0,0
2015-12-17,d_1784,6,0,11546,0,0,0,0
2015-12-18,d_1785,7,0,11546,0,0,0,0
2015-12-19,d_1786,1,0,11547,0,0,0,1
2015-12-20,d_1787,2,0,11547,0,0,0,1
2015-12-21,d_1788,3,0,11547,0,0,0,0
2015-12-22,d_1789,4,0,11547,0,0,0,0
2015-12-23,d_1790,5,0,11547,0,0,0,0
2015-12-24,d_1791,6,0,11547,0,0,0,0
2015-12-25,d_1792,7,1,11547,0,0,0,0
2015-12-26,d_1793,1,0,11548,0,0,0,1
2015-12-27,d_1794,2,0,11548,0,0,0,1
2015-12-28,d_1795,3,0,11548,0,0,0,0
2015-12-29,d_1796,4,0,11548,0,0,0,0
2015-12-30,d_1797,5,0,11548,0,0,0,0
2015-12-31,d_1798,6,0,11548,0,0,0,0
2016-01-01,d_1799,7,1,11548,1,1,0,0
2016-01-02,d_1800,1,0,11549,1,0,1,1
2016-01-03,d_1801,2,0,11549,1,1,1,1
2016-01-04,d_1802,3,0,11549,1,0,0,0
2016-01-05,d_1803,4,0,11549,1,1,1,0
2016-01-06,d_1804,5,0,11549,1,1,1,0
2016-01-07,d_1805,6,1,11549,1,1,0,0
2016-01-08,d_1806,7,0,11549,1,0,1,0
2016-01-09,d_1807,1,0,11550,1,1,1,1
2016-01-10,d_1808,2,0,11550,1,0,0,1
2016-01-11,d_1809,3,0,11550,0,1,1,0
2016-01-12,d_1810,4,0,11550,0,1,1,0
2016-01-13,d_1811,5,0,11550,0,1,0,0
2016-01-14,d_1812,6,0,11550,0,0,1,0
2016-01-15,d_1813,7,0,11550,0,1,1,0
2016-01-16,d_1814,1,0,11551,0,0,0,1
2016-01-17,d_1815,2,0,11551,0,0,0,1
2016-01-18,d_1816,3,1,11551,0,0,0,0
2016-01-19,d_1817,4,0,11551,0,0,0,0
2016-01-20,d_1818,5,0,11551,0,0,0,0
2016-01-21,d_1819,6,0,11551,0,0,0,0
2016-01-22,d_1820,7,0,11551,0,0,0,0
2016-01-23,d_1821,1,0,11552,0,0,0,1
2016-01-24,d_1822,2,0,11552,0,0,0,1
2016-01-25,d_1823,3,0,11552,0,0,0,0
2016-01-26,d_1824,4,0,11552,0,0,0,0
2016-01-27,d_1825,5,0,11552,0,0,0,0
2016-01-28,d_1826,6,0,11552,0,0,0,0
2016-01-29,d_1827,7,0,11552,0,0,0,0
2016-01-30,d_1828,1,0,11601,0,0,0,1
2016-01-31,d_1829,2,0,11601,0,0,0,1
2016-02-01,d_1830,3,0,11601,1,1,0,0
2016-02-02,d_1831,4,0,11601,1,0,1,0
2016-02-03,d_1832,5,0,11601,1,1,1,0
2016-02-04,d_1833,6,0,11601,1,0,0,0
2016-02-05,d_1834,7,0,11601,1,1,1,0
2016-02-06,d_1835,1,0,11602,1,1,1,1
2016-02-07,d_1836,2,1,11602,1,1,0,1
2016-02-08,d_1837,3,0,11602,1,0,1,0
2016-02-09,d_1838,4,0,11602,1,1,1,0
2016-02-10,d_1839,5,1,11602,1,0,0,0
2016-02-11,d_1840,6,0,11602,0,1,1,0
2016-02-12,d_1841,7,0,11602,0,1,1,0
2016-02-13,d_1842,1,0,11603,0,1,0,1
2016-02-14,d_1843,2,1,11603,0,0,1,1
2016-02-15,d_1844,3,1,11603,0,1,1,0
2016-02-16,d_1845,4,0,11603,0,0,0,0
2016-02-17,d_1846,5,1,11603,0,0,0,0
2016-02-18,d_1847,6,0,11603,0,0,0,0
2016-02-19,d_1848,7,0,11603,0,0,0,0
2016-02-20,d_1849,1,0,11604,0,0,0,1
2016-02-21,d_1850,2,0,11604,0,0,0,1
2016-02-22,d_1851,3,0,11604,0,0,0,0
2016-02-23,d_1852,4,0,11604,0,0,0,0
2016-02-24,d_1853,5,0,11604,0,0,0,0
2016-02-25,d_1854,6,0,11604,0,0,0,0
2016-02-26,d_1855,7,0,11604,0,0,0,0
2016-02-27,d_1856,1,0,11605,0,0,0,1
2016-02-28,d_1857,2,0,11605,0,0,0,1
2016-02-29,d_1858,3,0,11605,0,0,0,0
2016-03-01,d_1859,4,0,11605,1,1,0,0
2016-03-02,d_1860,5,0,11605,1,0,1,0
2016-03-03,d_1861,6,0,11605,1,1,1,0
2016-03-04,d_1862,7,0,11605,1,0,0,0
2016-03-05,d_1863,1,0,11606,1,1,1,1
2016-03-06,d_1864,2,0,11606,1,1,1,1
2016-03-07,d_1865,3,0,11606,1,1,0,0
2016-03-08,d_1866,4,0,11606,1,0,1,0
2016-03-09,d_1867,5,0,11606,1,1,1,0
2016-03-10,d_1868,6,0,11606,1,0,0,0
2016-03-11,d_1869,7,0,11606,0,1,1,0
2016-03-12,d_1870,1,0,11607,0,1,1,1
2016-03-13,d_1871,2,0,11607,0,1,0,1
2016-03-14,d_1872,3,0,11607,0,0,1,0
2016-03-15,d_1873,4,0,11607,0,1,1,0
2016-03-16,d_1874,5,0,11607,0,0,0,0
2016-03-17,d_1875,6,1,11607,0,0,0,0
2016-03-18,d_1876,7,0,11607,0,0,0,0
2016-03-19,d_1877,1,0,11608,0,0,0,1
2016-03-20,d_1878,2,0,11608,0,0,0,1
2016-03-21,d_1879,3,0,11608,0,0,0,0
2016-03-22,d_1880,4,0,11608,0,0,0,0
2016-03-23,d_1881,5,0,11608,0,0,0,0
2016-03-24,d_1882,6,1,11608,0,0,0,0
2016-03-25,d_1883,7,0,11608,0,0,0,0
2016-03-26,d_1884,1,0,11609,0,0,0,1
2016-03-27,d_1885,2,1,11609,0,0,0,1
2016-03-28,d_1886,3,0,11609,0,0,0,0
2016-03-29,d_1887,4,0,11609,0,0,0,0
2016-03-30,d_1888,5,0,11609,0,0,0,0
2016-03-31,d_1889,6,0,11609,0,0,0,0
2016-04-01,d_1890,7,0,11609,1,1,0,0
2016-04-02,d_1891,1,0,11610,1,0,1,1
2016-04-03,d_1892,2,0,11610,1,1,1,1
2016-04-04,d_1893,3,0,11610,1,0,0,0
2016-04-05,d_1894,4,0,11610,1,1,1,0
2016-04-06,d_1895,5,0,11610,1,1,1,0
2016-04-07,d_1896,6,0,11610,1,1,0,0
2016-04-08,d_1897,7,0,11610,1,0,1,0
2016-04-09,d_1898,1,0,11611,1,1,1,1
2016-04-10,d_1899,2,0,11611,1,0,0,1
2016-04-11,d_1900,3,0,11611,0,1,1,0
2016-04-12,d_1901,4,0,11611,0,1,1,0
2016-04-13,d_1902,5,0,11611,0,1,0,0
2016-04-14,d_1903,6,0,11611,0,0,1,0
2016-04-15,d_1904,7,0,11611,0,1,1,0
2016-04-16,d_1905,1,0,11612,0,0,0,1
2016-04-17,d_1906,2,0,11612,0,0,0,1
2016-04-18,d_1907,3,0,11612,0,0,0,0
2016-04-19,d_1908,4,0,11612,0,0,0,0
2016-04-20,d_1909,5,0,11612,0,0,0,0
2016-04-21,d_1910,6,0,11612,0,0,0,0
2016-04-22,d_1911,7,0,11612,0,0,0,0
2016-04-23,d_1912,1,0,11613,0,0,0,1
2016-04-24,d_1913,2,0,11613,0,0,0,1
2016-04-25,d_1914,3,0,11613,0,0,0,0
2016-04-26,d_1915,4,0,11613,0,0,0,0
2016-04-27,d_1916,5,0,11613,0,0,0,0
2016-04-28,d_1917,6,0,11613,0,0,0,0
2016-04-29,d_1918,7,0,11613,0,0,0,0
2016-04-30,d_1919,1,1,11614,0,0,0,1
2016-05-01,d_1920,2,1,11614,1,1,0,1
2016-05-02,d_1921,3,0,11614,1,0,1,0
2016-05-03,d_1922,4,0,11614,1,1,1,0
2016-05-04,d_1923,5,0,11614,1,0,0,0
2016-05-05,d_1924,6,1,11614,1,1,1,0
2016-05-06,d_1925,7,0,11614,1,1,1,0
2016-05-07,d_1926,1,0,11615,1,1,0,1
2016-05-08,d_1927,2,1,11615,1,0,1,1
2016-05-09,d_1928,3,0,11615,1,1,1,0
2016-05-10,d_1929,4,0,11615,1,0,0,0
2016-05-11,d_1930,5,0,11615,0,1,1,0
2016-05-12,d_1931,6,0,11615,0,1,1,0
2016-05-13,d_1932,7,0,11615,0,1,0,0
2016-05-14,d_1933,1,0,11616,0,0,1,1
2016-05-15,d_1934,2,0,11616,0,1,1,1
2016-05-16,d_1935,3,0,11616,0,0,0,0
2016-05-17,d_1936,4,0,11616,0,0,0,0
2016-05-18,d_1937,5,0,11616,0,0,0,0
2016-05-19,d_1938,6,0,11616,0,0,0,0
2016-05-20,d_1939,7,0,11616,0,0,0,0
2016-05-21,d_1940,1,0,11617,0,0,0,1
2016-05-22,d_1941,2,0,11617,0,0,0,1
2016-05-23,d_1942,3,0,11617,0,0,0,0
2016-05-24,d_1943,4,0,11617,0,0,0,0
2016-05-25,d_1944,5,0,11617,0,0,0,0
2016-05-26,d_1945,6,0,11617,0,0,0,0
2016-05-27,d_1946,7,0,11617,0,0,0,0
2016-05-28,d_1947,1,0,11618,0,0,0,1
2016-05-29,d_1948,2,0,11618,0,0,0,1
2016-05-30,d_1949,3,1,11618,0,0,0,0
2016-05-31,d_1950,4,0,11618,0,0,0,0
2016-06-01,d_1951,5,0,11618,1,1,0,0
2016-06-02,d_1952,6,1,11618,1,0,1,0
2016-06-03,d_1953,7,0,11618,1,1,1,0
2016-06-04,d_1954,1,0,11619,1,0,0,1
2016-06-05,d_1955,2,0,11619,1,1,1,1
2016-06-06,d_1956,3,0,11619,1,1,1,0
2016-06-07,d_1957,4,1,11619,1,1,0,0
2016-06-08,d_1958,5,0,11619,1,0,1,0
2016-06-09,d_1959,6,0,11619,1,1,1,0
2016-06-10,d_1960,7,0,11619,1,0,0,0
2016-06-11,d_1961,1,0,11620,0,1,1,1
2016-06-12,d_1962,2,0,11620,0,1,1,1
2016-06-13,d_1963,3,0,11620,0,1,0,0
2016-06-14,d_1964,4,0,11620,0,0,1,0
2016-06-15,d_1965,5,0,11620,0,1,1,0
2016-06-16,d_1966,6,0,11620,0,0,0,0
2016-06-17,d_1967,7,0,11620,0,0,0,0
2016-06-18,d_1968,1,0,11621,0,0,0,1
2016-06-19,d_1969,2,1,11621,0,0,0,1
